Original sample number,Handle,Site name,scientificName,order,superfamily*,family,subfamily*,genus,specificEpithet,scientificNameAuthorship,organismQuantity,lifeStage,sex,sexRatio*,males,females,males and females text,recordedBy,continent,waterBody,islandGroup,island,country,stateProvince,municipality,locality,verbatimLocality,geodeticDatum,decimalLatitude,decimalLongitude,verbatimElevation,typeLocality*,verbatimDepth,year,month,day,eventDate,habitat,substrate*,vegetation*,temperature*,pH*,conductivity*,salinity*,dissolved oxygen*,basisOfRecord,nameInPaper,bibliographicCitation,comments*
MNE-20150513,EA001193,Gang Gengnuo'er,"Cyclocypris pangi Yu et al., 2022",Podocopida,Cypridoidea,Candonidae,Cyclocypridinae,Cyclocypris,pangi,"Yu et al., 2022",7,,,,,,7 specimens,"Zhai, Dayou",Asia,Gang Gengnuo'er,,,China,Inner Mongolia,Chifeng,Hexigten Banner,,,43.303694,116.920667,1242,,,2015,05,13,2015-05-13,lake,,macrophytes,,,1284,,,published record,"Cyclocypris pangi Yu et al., 2022","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
MNE-20150513,EA001193,Gang Gengnuo'er,"Fabaeformiscandona alexandri (Sywula, 1981)",Podocopida,Cypridoidea,Candonidae,Candoninae,Fabaeformiscandona,alexandri,"(Sywula, 1981)",5,,,,,,5 specimens,"Zhai, Dayou",Asia,Gang Gengnuo'er,,,China,Inner Mongolia,Chifeng,Hexigten Banner,,,43.303694,116.920667,1242,,,2015,05,13,2015-05-13,lake,,macrophytes,,,1284,,,published record,"Fabaeformiscandona alexandri (Sywula, 1981)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
MNE-20150513,EA001193,Gang Gengnuo'er,"Pseudocandona cheni Yu et al., 2022",Podocopida,Cypridoidea,Candonidae,Candoninae,Pseudocandona,cheni,"Yu et al., 2022",53,,,,,,53 specimens,"Zhai, Dayou",Asia,Gang Gengnuo'er,,,China,Inner Mongolia,Chifeng,Hexigten Banner,,,43.303694,116.920667,1242,,,2015,05,13,2015-05-13,lake,,macrophytes,,,1284,,,published record,"Pseudocandona cheni Yu et al., 2022","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
MNNW-20150513,EA001194,Gang Gengnuo'er,"Physocypria kraepelini G. W. Müller, 1903",Podocopida,Cypridoidea,Candonidae,Cyclocypridinae,Physocypria,kraepelini,"G. W. Müller, 1903",15,,,,,,15 specimens,"Zhai, Dayou",Asia,Gang Gengnuo'er,,,China,Inner Mongolia,Chifeng,Hexigten Banner,,,43.296860,116.897420,1242,,,2015,05,13,2015-05-13,swamp at lake shore,,macrophytes,,,611,,,published record,"Physocypria kraepelini G. W. Müller, 1903","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
MT-20150513,EA001195,Hexigten Banner,"Candona candida (O. F. Müller, 1776)",Podocopida,Cypridoidea,Candonidae,Candoninae,Candona,candida,"(O. F. Müller, 1776)",1,,,,,,1 specimen,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Chifeng,Hexigten Banner,,,43.244170,116.710640,1223,,,2015,05,13,2015-05-13,"swamp, artificial",,macrophytes,,,401,,,published record,"Candona candida (O. F. Müller, 1776)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
MT-20150513,EA001195,Hexigten Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",3,,,,,,3 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Chifeng,Hexigten Banner,,,43.244170,116.710640,1223,,,2015,05,13,2015-05-13,"swamp, artificial",,macrophytes,,,401,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X10-20120721,EA001196,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",1,,,,,,1 specimen,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,44.956330,116.184020,850,,,2021,07,21,2021-07-21,"pond, artificial",,,,,1545,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X14-20120721,EA001197,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",2,,,,,,2 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,45.451980,116.971100,825,,,2021,07,21,2021-07-21,lake,,,,,2358,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X16-20120721,EA001198,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",100,,,,,,100 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,45.696320,117.389530,956,,,2021,07,21,2021-07-21,pond,,,,,876,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X17-20120721,EA001199,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",8,,,,,,8 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,45.755420,117.613020,936,,,2021,07,21,2021-07-21,"pond, artificial",,,,,1436,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X22-20120721,EA001200,East Ujimqin Banner,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",19,,,,,,19 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.067500,117.928380,1003,,,2021,07,21,2021-07-21,"pond, artificial",,,,,509,,,published record,"Heterocypris incongruens (Ramdohr, 1808)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X23-20120721,EA001201,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",4,,,,,,4 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.087130,117.979620,977,,,2021,07,21,2021-07-21,pond,,,,,826,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X24-20120721,EA001202,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",2,,,,,,2 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.097970,118.016370,963,,,2021,07,21,2021-07-21,"pond, artificial",,,,,1357,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X26-20120721,EA001203,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",5,,,,,,5 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.138630,118.156450,908,,,2021,07,21,2021-07-21,lake,,,,,2609,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X26-20120721,EA001203,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",200,,,,,,200 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.138630,118.156450,908,,,2021,07,21,2021-07-21,lake,,,,,2609,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X27-20120721,EA001204,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",1,,,,,,1 specimen,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.184200,118.337550,919,,,2021,07,21,2021-07-21,pond,,,,,1141,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X28-20120721,EA001205,East Ujimqin Banner,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",1,,,,,,1 specimen,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.194120,118.376600,898,,,2021,07,21,2021-07-21,lake,,macrophytes,,,1638,,,published record,"Heterocypris incongruens (Ramdohr, 1808)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X29-20120721,EA001206,East Ujimqin Banner,"Plesiocypridopsis newtoni (Brady & Robertson, 1870)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Plesiocypridopsis,newtoni,"(Brady & Robertson, 1870)",9,,,,,,9 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.240530,118.498220,879,,,2021,07,21,2021-07-21,lake,,macrophytes,,,2084,,,published record,"Plesiocypridopsis newtoni (Brady & Robertson, 1870)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X30-20120722,EA001207,East Ujimqin Banner,"Plesiocypridopsis newtoni (Brady & Robertson, 1870)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Plesiocypridopsis,newtoni,"(Brady & Robertson, 1870)",1,,,,,,1 specimen,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.400080,118.608380,853,,,2021,07,22,2021-07-22,swamp,,,,,1453,,,published record,"Plesiocypridopsis newtoni (Brady & Robertson, 1870)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",swamp connected to X31 (river)
X31-20120722,EA001208,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",3,,,,,,3 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.409600,118.605720,854,,,2021,07,22,2021-07-22,river,,,,,1183,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X33-20120722,EA001209,East Ujimqin Banner,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",4,,,,,,4 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.516200,118.629500,913,,,2021,07,22,2021-07-22,pond,,,,,1183,,,published record,"Heterocypris incongruens (Ramdohr, 1808)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X35-20120722,EA001210,East Ujimqin Banner,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",300,,,,,,300 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.515900,118.626230,908,,,2021,07,22,2021-07-22,pond,,,,,1304,,,published record,"Heterocypris incongruens (Ramdohr, 1808)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X36-20120722,EA001211,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",100,,,,,,100 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.513570,118.607480,894,,,2021,07,22,2021-07-22,pond,,,,,2248,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X37-20120722,EA001212,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",2,,,,,,2 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.318920,118.651520,871,,,2021,07,22,2021-07-22,swamp,,,,,2863,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X37-20120722,EA001212,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",31,,,,,,31 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.318920,118.651520,871,,,2021,07,22,2021-07-22,swamp,,,,,2863,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X38-20120722,EA001213,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",12,,,,,,12 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.239580,118.495880,879,,,2021,07,22,2021-07-22,pond,,macrophytes,,,4543,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X38-20120722,EA001213,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",41,,,,,,41 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.239580,118.495880,879,,,2021,07,22,2021-07-22,pond,,macrophytes,,,4543,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X39-20120722,EA001214,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",14,,,,,,14 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.200820,118.399830,899,,,2021,07,22,2021-07-22,lake,,macrophytes,,,1916,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X40-20120722,EA001215,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",1,,,,,,1 specimen,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.188200,118.353170,896,,,2021,07,22,2021-07-22,lake,,macrophytes,,,1276,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X4-20120720,EA001216,Zhenglan Banner,"Heterocypris auricularis Zhai & Zhao, 2014",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,auricularis,"Zhai & Zhao, 2014",11,,,,,,11 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,Zhenglan Banner,,,42.235930,115.624700,1292,,,2012,07,20,2012-07-20,lake (oxbow lake),,macrophytes,,,2495,,,published record,"Heterocypris auricularis Zhai & Zhao, 2014","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X4-20120720,EA001216,Zhenglan Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",3,,,,,,3 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,Zhenglan Banner,,,42.235930,115.624700,1292,,,2012,07,20,2012-07-20,lake (oxbow lake),,macrophytes,,,2495,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X4-20120720,EA001216,Zhenglan Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",3,,,,,,3 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,Zhenglan Banner,,,42.235930,115.624700,1292,,,2012,07,20,2012-07-20,lake (oxbow lake),,macrophytes,,,2495,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X4-20120720,EA001216,Zhenglan Banner,"Plesiocypridopsis newtoni (Brady & Robertson, 1870)",Podocopida,Cypridoidea,Cyprididae,Cypridopsinae,Plesiocypridopsis,newtoni,"(Brady & Robertson, 1870)",17,,,,,,17 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,Zhenglan Banner,,,42.235930,115.624700,1292,,,2012,07,20,2012-07-20,lake (oxbow lake),,macrophytes,,,2495,,,published record,"Plesiocypridopsis newtoni (Brady & Robertson, 1870)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X42-20120722,EA001217,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",2,,,,,,2 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.134970,118.143620,904,,,2021,07,22,2021-07-22,pond,,,,,963,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X42-20120722,EA001217,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",2,,,,,,2 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.134970,118.143620,904,,,2021,07,22,2021-07-22,pond,,,,,963,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X43-20120722,EA001218,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",3,,,,,,3 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.132230,118.135330,903,,,2021,07,22,2021-07-22,river,,macrophytes,,,2800,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",Together with Heterocypris sp. 2.
X44-20120722,EA001219,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",7,,,,,,7 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.117870,118.085120,936,,,2021,07,22,2021-07-22,pond,,,,,918,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X48-20120722,EA001220,East Ujimqin Banner,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",200,,,,,,200 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,46.008300,117.755970,976,,,2021,07,22,2021-07-22,"pond, artificial",,macrophytes,,,1034,,,published record,"Heterocypris incongruens (Ramdohr, 1808)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X50-20120723,EA001221,East Ujimqin Banner,"Ilyocypris mongolica Martens, 1991",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,mongolica,"Martens, 1991",16,,,,,,16 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,45.457920,116.969400,831,,,2021,07,23,2021-07-23,pond,,,,,,,,published record,"Ilyocypris mongolica Martens, 1991","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
X50-20120723,EA001221,East Ujimqin Banner,"Limnocythere inopinata (Baird, 1843)",Podocopida,Cytheroidea,Limnocytheridae,Limnocytherinae,Limnocythere,inopinata,"(Baird, 1843)",15,,,,,,15 specimens,"Zhai, Dayou",Asia,,,,China,Inner Mongolia,Xilingol League,East Ujimqin Banner,,,45.457920,116.969400,831,,,2021,07,23,2021-07-23,pond,,,,,,,,published record,"Limnocythere inopinata (Baird, 1843)","Zhai, D., Ma, S., Wen, R., Wang, M., Wand, Q. & Yu, N. 2022. Disturbed aquatic habitats in central-eastern Inner Mongolia revealed by the prevalence of widespread ostracod species. Ecological Indicators, 143, 109301.",
